Position in AH012985/KOR/Unknown/2000/O, Recombination breakpoint number (100nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
4351,0,3,0,2,0
4353,0,3,0,2,0
4355,0,3,0,2,0
4357,0,3,0,2,0
4359,0,3,0,2,0
4361,0,3,0,2,0
4363,0,3,0,2,0
4365,0,3,0,2,0
4367,0,3,0,2,0
4369,0,3,0,2,0
4371,0,3,0,2,0
4373,0,3,0,2,0
4375,0,3,0,2,0
4377,0,3,0,2,0
4379,0,3,0,2,0
4381,0,2,0,2,0
4383,0,2,0,2,0
4385,0,2,0,2,0
4387,0,2,0,2,0
4389,0,2,0,2,0
4391,0,2,0,2,0
4393,0,2,0,2,0
4395,0,2,0,2,0
4397,0,2,0,2,0
4399,0,2,0,2,0
4401,0,2,0,2,0
4403,0,2,0,2,0
4405,0,2,0,2,0
4407,0,2,0,2,0
4409,0,2,0,2,0
4411,0,2,0,2,0
4413,0,2,0,2,0
4415,0,2,0,2,0
4417,0,2,0,2,0
4419,0,2,0,2,0
4421,0,3,0,2,0
4423,0,3,0,2,0
4425,0,3,0,2,0
4427,0,3,0,2,0
4429,0,3,0,2,0
4431,0,2,0,2,0
4433,0,2,0,2,0
4435,0,3,0,2,0
4437,0,2,0,2,0
4439,0,2,0,2,0
4441,0,3,0,2,0
4443,0,3,0,2,0
4445,0,3,0,2,0
4447,0,3,0,2,0
4449,0,2,0,2,0
4451,0,2,0,2,0
4453,0,2,0,2,0
4455,0,2,0,2,0
4457,0,2,0,2,0
4459,0,2,0,2,0
4461,0,2,0,2,0
4463,0,2,0,2,0
4465,0,2,0,2,0
4467,0,2,0,2,0
4469,0,2,0,2,0
4471,0,2,0,2,0
4473,0,2,0,2,0
4475,0,3,0,2,0
4477,0,3,0,2,0
4479,0,3,0,2,0
4481,0,3,0,2,0
4483,0,2,0,2,0
4485,0,2,0,2,0
4487,0,2,0,2,0
4489,0,2,0,2,0
4491,0,3,0,2,0
4493,0,3,0,2,0
4495,0,3,0,2,0
4497,0,2,0,2,0
4499,0,3,0,2,0
4501,0,3,0,2,0
4503,0,3,0,2,0
4505,0,3,0,2,0
4507,0,3,0,2,0
4509,0,3,0,2,0
4511,0,3,0,2,0
4513,0,3,0,2,0
4515,0,3,0,2,0
4517,0,3,0,2,0
4519,0,3,0,2,0
4521,0,3,0,2,0
4523,0,3,0,2,0
4525,0,3,0,2,0
4527,0,2,0,2,0
4529,0,2,0,2,0
4531,0,2,0,2,0
4533,0,2,0,2,0
4535,0,2,0,2,0
4537,0,2,0,2,0
4539,0,2,0,2,0
4541,0,2,0,2,0
4543,0,2,0,2,0
4545,0,2,0,2,0
4547,0,2,0,2,0
4549,0,2,0,2,0
4551,0,2,0,2,0
4553,0,2,0,2,0
4555,0,2,0,2,0
4557,0,2,0,2,0
4559,0,2,0,2,0
4561,0,2,0,2,0
4563,0,2,0,2,0
4565,0,2,0,1,0
4567,0,2,0,2,0
4569,0,2,0,1,0
4571,0,2,0,2,0
4573,0,2,0,2,0
4575,0,2,0,2,0
4577,0,2,0,2,0
4579,0,2,0,2,0
4581,0,2,0,2,0
4583,0,2,0,2,0
4585,0,2,0,2,0
4587,0,2,0,2,0
4589,0,2,0,2,0
4591,0,2,0,2,0
4593,0,2,0,2,0
4595,0,2,0,2,0
4597,0,2,0,2,0
4599,0,2,0,2,0
4601,0,2,0,2,0
4603,0,2,0,2,0
4605,0,2,0,2,0
4607,0,2,0,2,0
4609,0,2,0,2,0
4611,0,3,0,2,0
4613,0,3,0,2,0
4615,0,3,0,2,0
4617,0,3,0,2,0
4619,0,3,0,2,0
4621,0,3,0,2,0
4623,0,3,0,2,0
4625,0,3,0,2,0
4627,0,3,0,2,0
4629,0,3,0,2,0
4631,0,3,0,2,0
4633,0,3,0,2,0
4635,0,2,0,2,0
4637,0,2,0,2,0
4639,0,2,0,2,0
4641,0,2,0,2,0
4643,0,2,0,2,0
4645,0,2,0,2,0
4647,0,2,0,2,0
4649,0,2,0,2,0
4651,0,2,0,2,0
4653,0,2,0,2,0
4655,0,3,0,2,0
4657,0,3,0,2,0
4659,0,3,0,2,0
4661,0,3,0,2,0
4663,0,3,0,2,0
4665,0,3,0,2,0
4667,0,3,0,2,0
4669,0,3,0,2,0
4671,0,3,0,2,0
4673,0,3,0,2,0
4675,0,3,0,2,0
4677,0,3,0,2,0
4679,0,3,0,2,0
4681,0,3,0,2,0
4683,0,3,0,2,0
4685,0,3,0,2,0
4687,0,2,0,2,0
4689,0,2,0,2,0
4691,0,2,0,2,0
4693,0,2,0,2,0
4695,0,3,0,2,0
4697,0,3,0,2,0
4699,0,3,0,2,0
4701,0,3,0,2,0
4703,0,3,0,2,0
4705,0,3,0,2,0
4707,0,3,0,2,0
4709,0,3,0,2,0
4711,0,2,0,2,0
4713,0,2,0,2,0
4715,0,3,0,2,0
4717,0,3,0,2,0
4719,0,2,0,2,0
4721,0,2,0,2,0
4723,0,2,0,2,0
4725,0,2,0,2,0
4727,0,2,0,2,0
4729,0,2,0,2,0
4731,0,2,0,2,0
4733,0,2,0,2,0
4735,0,2,0,2,0
4737,0,2,0,2,0
4739,0,3,0,2,0
4741,0,3,0,2,0
4743,0,3,0,2,0
4745,0,3,0,2,0
4747,0,3,0,2,0
4749,0,3,0,2,0
4751,0,3,0,2,0
4753,0,3,0,2,0
4755,0,3,0,2,0
4757,0,3,0,2,0
4759,0,2,0,2,0
4761,0,2,0,2,0
4763,0,2,0,2,0
4765,0,2,0,2,0
4767,0,2,0,2,0
4769,0,2,0,2,0
4771,0,2,0,2,0
4773,0,2,0,2,0
4775,0,2,0,2,0
4777,0,2,0,2,0
4779,0,2,0,2,0
4781,0,2,0,2,0
4783,0,2,0,2,0
4785,0,2,0,2,0
4787,0,2,0,2,0
4789,0,2,0,2,0
4791,0,2,0,2,0
4793,0,2,0,2,0
4795,0,2,0,2,0
4797,0,2,0,2,0
4799,0,3,0,2,0
4801,0,2,0,2,0
4803,0,2,0,2,0
4805,0,2,0,2,0
4807,0,2,0,2,0
4809,0,2,0,2,0
4811,0,2,0,2,0
4813,1,2,0,2,0
4815,1,2,0,2,0
4817,1,2,0,2,0
4819,1,2,0,2,0
4821,1,2,0,2,0
4823,1,2,0,2,0
4825,1,2,0,2,0
4827,1,2,0,2,0
4829,1,2,0,2,0
4831,1,2,0,1,0
4833,1,2,0,1,0
4835,1,2,0,1,0
4837,1,2,0,1,0
4839,1,2,0,1,0
4841,1,2,0,1,0
4843,1,2,0,1,0
4845,1,2,0,1,0
4847,1,2,0,1,0
4849,1,2,0,1,0
4851,1,2,0,1,0
4853,1,2,0,1,0
4855,1,2,0,1,0
4857,1,2,0,1,0
4859,2,2,0,1,0
4861,2,2,0,1,0
4863,2,2,0,1,0
4865,2,2,0,1,0
4867,2,2,0,1,0
4869,3,2,0,1,0
4871,3,2,0,1,0
4873,3,2,0,1,0
4875,3,2,0,1,0
4877,3,2,0,1,0
4879,3,2,0,1,0
4881,3,2,0,1,0
4883,3,2,0,1,0
4885,3,2,0,1,0
4887,3,2,0,1,0
4889,3,2,0,1,0
4891,3,2,0,1,0
4893,3,2,0,1,0
4895,3,2,0,1,0
4897,3,2,0,1,0
4899,3,2,0,1,0
4901,3,2,0,1,0
4903,3,2,0,1,0
4905,3,2,0,1,0
4907,3,2,0,1,0
4909,3,2,0,1,0
4911,3,2,0,1,0
4913,2,2,0,1,0
4915,2,2,0,1,0
4917,2,2,0,1,0
4919,2,2,0,1,0
4921,2,2,0,1,0
4923,2,2,0,1,0
4925,2,2,0,1,0
4927,2,2,0,1,0
4929,2,2,0,1,0
4931,2,2,0,1,0
4933,2,2,0,1,0
4935,2,2,0,1,0
4937,2,2,0,1,0
4939,2,2,0,1,0
4941,2,2,0,1,0
4943,2,2,0,1,0
4945,2,2,0,1,0
4947,2,2,0,1,0
4949,2,2,0,1,0
4951,2,2,0,1,0
4953,2,2,0,1,0
4955,2,2,0,1,0
4957,2,2,0,1,0
4959,1,2,0,1,0
4961,1,2,0,1,0
4963,1,2,0,1,0
4965,1,2,0,1,0
4967,1,2,0,1,0
4969,0,2,0,1,0
4971,0,2,0,1,0
4973,0,3,0,2,0
4975,0,3,0,2,0
4977,0,2,0,1,0
4979,0,2,0,2,0
4981,0,2,0,2,0
4983,0,2,0,2,0
4985,0,2,0,1,0
4987,0,2,0,1,0
4989,0,2,0,1,0
4991,0,2,0,1,0
4993,0,2,0,2,0
4995,0,2,0,2,0
4997,0,2,0,2,0
4999,0,3,0,2,0
5001,0,3,0,2,0
5003,0,3,0,2,0
5005,0,3,0,2,0
5007,0,2,0,2,0
5009,0,2,0,2,0
5011,0,3,0,1,0
5013,0,3,0,1,0
5015,0,3,0,2,0
5017,0,2,0,1,0
5019,0,2,0,1,0
5021,0,2,0,1,0
5023,0,2,0,1,0
5025,0,2,0,1,0
5027,0,2,0,1,0
5029,0,2,0,1,0
5031,0,2,0,1,0
5033,0,2,0,1,0
5035,0,2,0,1,0
5037,0,2,0,1,0
5039,0,2,0,2,0
5041,0,2,0,1,0
5043,0,2,0,1,0
5045,0,2,0,1,0
5047,0,2,0,1,0
5049,0,2,0,1,0
5051,0,2,0,1,0
5053,0,2,0,1,0
5055,0,2,0,1,0
5057,0,2,0,1,0
5059,0,2,0,1,0
5061,0,2,0,1,0
5063,0,2,0,1,0
5065,0,2,0,1,0
5067,0,2,0,1,0
5069,0,2,0,1,0
5071,0,2,0,1,0
5073,0,2,0,1,0
5075,0,2,0,1,0
5077,0,2,0,1,0
5079,0,2,0,1,0
5081,0,2,0,1,0
5083,0,2,0,1,0
5085,0,2,0,1,0
5087,0,2,0,1,0
5089,0,2,0,1,0
5091,0,2,0,1,0
5093,0,2,0,1,0
5095,0,2,0,1,0
5097,0,2,0,1,0
5099,0,2,0,1,0
5101,0,2,0,1,0
5103,0,2,0,1,0
5105,0,2,0,1,0
5107,0,2,0,1,0
5109,0,2,0,1,0
5111,0,2,0,1,0
5113,0,2,0,1,0
5115,0,2,0,1,0
5117,0,2,0,1,0
5119,0,2,0,1,0
5121,0,2,0,1,0
5123,0,2,0,1,0
5125,0,2,0,1,0
5127,0,2,0,1,0
5129,0,2,0,1,0
5131,0,2,0,1,0
5133,0,2,0,1,0
5135,0,2,0,1,0
5137,0,2,0,1,0
5139,0,2,0,1,0
5141,0,2,0,1,0
5143,0,2,0,1,0
5145,0,1,0,1,0
5147,0,2,0,1,0
5149,0,2,0,1,0
5151,0,2,0,1,0
5153,0,2,0,1,0
5155,0,2,0,1,0
5157,0,2,0,1,0
5159,0,2,0,1,0
5161,0,2,0,1,0
5163,0,2,0,1,0
5165,0,2,0,1,0
5167,0,2,0,1,0
5169,0,2,0,1,0
5171,0,2,0,1,0
5173,0,2,0,1,0
5175,0,2,0,1,0
5177,0,2,0,1,0
5179,0,2,0,1,0
5181,0,2,0,1,0
5183,0,2,0,1,0
5185,0,2,0,1,0
5187,0,2,0,1,0
5189,0,2,0,1,0
5191,0,2,0,1,0
5193,0,2,0,1,0
5195,0,2,0,1,0
5197,0,2,0,1,0
5199,0,2,0,1,0
5201,0,2,0,1,0
5203,0,2,0,1,0
5205,0,2,0,1,0
5207,0,2,0,1,0
5209,0,2,0,1,0
5211,0,2,0,1,0
5213,0,2,0,1,0
5215,0,2,0,2,0
5217,0,2,0,2,0
5219,0,2,0,2,0
5221,0,2,0,2,0
5223,0,2,0,2,0
5225,0,2,0,2,0
5227,0,2,0,2,0
5229,0,2,0,2,0
5231,0,2,0,2,0
5233,0,2,0,2,0
5235,0,2,0,2,0
5237,0,2,0,2,0
5239,0,2,0,2,0
5241,0,2,0,2,0
5243,0,2,0,2,0
5245,0,2,0,2,0
5247,0,2,0,2,0
5249,0,2,0,2,0
5251,0,2,0,2,0
5253,0,2,0,2,0
5255,0,2,0,2,0
5257,0,2,0,2,0
5259,0,2,0,2,0
5261,0,2,0,2,0
5263,0,2,0,2,0
5265,0,2,0,2,0
5267,0,2,0,2,0
5269,0,2,0,2,0
5271,0,2,0,2,0
5273,0,2,0,2,0
5275,0,2,0,2,0
5277,0,2,0,2,0
5279,0,2,0,2,0
5281,0,2,0,2,0
5283,0,2,0,2,0
5285,0,2,0,2,0
5287,0,2,0,2,0
5289,0,2,0,2,0
5291,0,2,0,2,0
5293,0,2,0,2,0
5295,0,2,0,2,0
5297,0,2,0,2,0
5299,0,2,0,2,0
5301,0,2,0,2,0
5303,0,2,0,2,0
5305,0,2,0,2,0
5307,0,2,0,2,0
5309,0,2,0,2,0
5311,0,2,0,2,0
5313,0,2,0,2,0
5315,0,2,0,1,0
5317,0,2,0,1,0
5319,0,2,0,1,0
5321,0,2,0,1,0
5323,0,2,0,1,0
5325,0,2,0,1,0
5327,0,2,0,1,0
5329,0,2,0,1,0
5331,0,2,0,1,0
5333,0,2,0,1,0
5335,0,2,0,1,0
5337,0,2,0,1,0
5339,0,2,0,1,0
5341,0,2,0,1,0
5343,0,2,0,1,0
5345,0,2,0,1,0
5347,0,2,0,1,0
5349,0,2,0,1,0
5351,0,2,0,1,0
5353,0,2,0,1,0
5355,0,2,0,1,0
5357,0,2,0,1,0
5359,0,2,0,1,0
5361,0,2,0,1,0
5363,0,2,0,2,0
5365,0,2,0,1,0
5367,0,2,0,1,0
5369,0,2,0,1,0
5371,0,2,0,1,0
5373,0,2,0,1,0
5375,0,2,0,1,0
5377,0,2,0,2,0
5379,0,2,0,2,0
5381,0,2,0,2,0
5383,0,2,0,2,0
5385,0,2,0,1,0
5387,0,2,0,2,0
5389,0,2,0,2,0
5391,0,2,0,2,0
5393,0,2,0,2,0
5395,0,2,0,2,0
5397,0,2,0,2,0
5399,0,2,0,2,0
5401,0,2,0,2,0
5403,0,2,0,2,0
5405,0,2,0,2,0
5407,0,2,0,2,0
5409,0,2,0,2,0
5411,0,2,0,2,0
5413,0,2,0,2,0
5415,0,2,0,2,0
5417,0,2,0,2,0
5419,0,2,0,2,0
5421,0,2,0,2,0
5423,0,2,0,2,0
5425,0,2,0,2,0
5427,0,2,0,2,0
5429,0,2,0,2,0
5431,0,2,0,2,0
5433,0,2,0,2,0
5435,0,2,0,2,0
5437,0,2,0,2,0
5439,0,2,0,2,0
5441,0,2,0,2,0
5443,0,2,0,2,0
5445,0,2,0,2,0
5447,0,2,0,2,0
5449,0,3,0,2,0
5451,0,3,0,2,0
5453,0,3,0,2,0
5455,0,3,0,2,0
5457,0,3,0,2,0
5459,0,3,0,2,0
5461,0,3,0,2,0
5463,0,3,0,2,0
5465,0,3,0,2,0
5467,0,3,0,2,0
5469,0,2,0,2,0
5471,0,3,0,2,0
5473,0,3,0,2,0
5475,0,3,0,2,0
5477,0,3,0,2,0
5479,0,3,0,2,0
5481,0,3,0,2,0
5483,0,3,0,2,0
5485,0,3,0,2,0
5487,0,3,0,2,0
5489,0,3,0,2,0
5491,0,3,0,2,0
5493,0,3,0,2,0
5495,0,3,0,2,0
5497,0,3,0,2,0
5499,0,3,0,2,0
5501,0,3,0,2,0
5503,0,3,0,2,0
5505,0,3,0,2,0
5507,0,3,0,2,0
5509,0,3,0,2,0
5511,0,3,0,2,0
5513,0,3,0,2,0
5515,0,3,0,2,0
5517,0,3,0,2,0
5519,0,3,0,2,0
5521,0,3,0,2,0
5523,0,3,0,2,0
5525,0,3,0,2,0
5527,0,3,0,2,0
5529,0,3,0,2,0
5531,0,3,0,2,0
5533,0,3,0,2,0
5535,0,3,0,2,0
5537,0,3,0,2,0
5539,0,3,0,2,0
5541,0,3,0,2,0
5543,0,3,0,2,0
5545,0,3,0,2,0
5547,0,3,0,2,0
5549,0,3,0,2,0
5551,0,3,0,2,0
5553,0,3,0,2,0
5555,0,3,0,2,0
5557,0,3,0,2,0
5559,0,3,0,2,0
5561,0,3,0,2,0
5563,0,3,0,2,0
5565,0,2,0,2,0
5567,0,2,0,2,0
5569,0,2,0,2,0
5571,0,2,0,2,0
5573,0,2,0,2,0
5575,0,3,0,2,0
5577,0,2,0,2,0
5579,0,2,0,2,0
5581,0,2,0,2,0
5583,0,2,0,2,0
5585,0,2,0,2,0
5587,0,2,0,2,0
5589,0,2,0,2,0
5591,0,2,0,2,0
5593,0,2,0,2,0
5595,0,2,0,2,0
5597,0,2,0,2,0
5599,0,2,0,2,0
5601,0,2,0,2,0
5603,0,2,0,2,0
5605,0,2,0,2,0
5607,0,2,0,2,0
5609,0,2,0,2,0
5611,0,2,0,2,0
5613,0,2,0,2,0
5615,0,2,0,2,0
5617,0,2,0,2,0
5619,0,2,0,2,0
5621,0,2,0,2,0
5623,0,2,0,1,0
5625,0,2,0,1,0
5627,0,2,0,2,0
5629,0,2,0,2,0
5631,0,2,0,2,0
5633,0,2,0,2,0
5635,0,2,0,2,0
5637,0,2,0,2,0
5639,0,3,0,2,0
5641,0,3,0,2,0
5643,0,2,0,1,0
5645,0,2,0,2,0
5647,0,2,0,1,0
5649,0,2,0,1,0
5651,0,2,0,2,0
5653,0,2,0,1,0
5655,0,2,0,1,0
5657,0,2,0,1,0
5659,0,2,0,1,0
5661,0,2,0,1,0
5663,0,2,0,2,0
5665,0,3,0,2,0
5667,0,2,0,2,0
5669,0,2,0,2,0
5671,0,2,0,2,0
5673,0,2,0,2,0
5675,0,2,0,2,0
5677,0,2,0,2,0
5679,0,2,0,2,0
5681,0,2,0,2,0
5683,0,2,0,2,0
5685,0,2,0,2,0
5687,0,3,0,2,0
5689,0,3,0,2,0
5691,0,3,0,2,0
5693,0,3,0,2,0
5695,0,3,0,2,0
5697,0,3,0,2,0
5699,0,3,0,2,0
5701,0,3,0,2,0
5703,0,3,0,2,0
5705,0,3,0,2,0
5707,0,3,0,2,0
5709,0,3,0,2,0
5711,0,3,0,2,0
5713,0,3,0,2,0
5715,0,3,0,2,0
5717,0,3,0,2,0
5719,0,3,0,2,0
5721,0,3,0,2,0
5723,0,3,0,2,0
5725,0,3,0,2,0
5727,0,3,0,2,0
5729,0,3,0,2,0
5731,0,3,0,2,0
5733,0,3,0,2,0
5735,0,3,0,2,0
5737,0,3,0,2,0
5739,0,2,0,2,0
5741,0,3,0,2,0
5743,0,3,0,2,0
5745,0,2,0,2,0
5747,0,2,0,2,0
5749,0,2,0,2,0
5751,0,2,0,2,0
5753,0,2,0,2,0
5755,0,2,0,2,0
5757,0,2,0,2,0
5759,0,2,0,2,0
5761,0,2,0,2,0
5763,0,2,0,2,0
5765,0,2,0,2,0
5767,0,2,0,2,0
5769,0,2,0,2,0
5771,0,2,0,2,0
5773,0,2,0,2,0
5775,0,2,0,2,0
5777,0,2,0,2,0
5779,0,2,0,2,0
5781,0,2,0,2,0
5783,0,2,0,2,0
5785,0,2,0,2,0
5787,0,2,0,2,0
5789,0,3,0,2,0
5791,0,3,0,2,0
5793,0,2,0,2,0
5795,0,2,0,2,0
5797,0,3,0,2,0
5799,0,3,0,2,0
5801,0,3,0,2,0
5803,0,3,0,2,0
5805,0,3,0,2,0
5807,0,3,0,2,0
5809,0,3,0,2,0
5811,0,3,0,2,0
5813,0,3,0,2,0
5815,0,3,0,2,0
5817,0,3,0,2,0
5819,0,3,0,2,0
5821,0,3,0,2,0
5823,0,3,0,2,0
5825,0,3,0,2,0
5827,0,3,0,2,0
5829,0,3,0,2,0
5831,0,3,0,2,0
5833,0,3,0,2,0
5835,0,3,0,2,0
5837,0,3,0,2,0
5839,0,3,0,2,0
5841,0,3,0,2,0
5843,0,3,0,2,0
5845,0,3,0,2,0
5847,0,3,0,2,0
5849,0,3,0,2,0
5851,0,3,0,2,0
5853,1,3,0,2,0
5855,1,3,0,2,0
5857,1,3,0,2,0
5859,1,3,0,2,0
5861,1,3,0,2,0
5863,1,3,0,2,0
5865,1,3,0,2,0
5867,1,3,0,2,0
5869,1,2,0,2,0
5871,1,2,0,2,0
5873,1,2,0,2,0
5875,1,2,0,2,0
5877,1,2,0,2,0
5879,1,2,0,2,0
5881,1,2,0,2,0
5883,1,2,0,2,0
5885,1,2,0,2,0
5887,1,2,0,2,0
5889,1,2,0,2,0
5891,1,2,0,2,0
5893,1,2,0,2,0
5895,1,2,0,2,0
5897,1,2,0,2,0
5899,1,2,0,2,0
5901,1,2,0,2,0
5903,1,2,0,2,0
5905,1,2,0,2,0
5907,1,2,0,2,0
5909,1,2,0,2,0
5911,1,2,0,1,0
5913,1,2,0,1,0
5915,1,2,0,2,0
5917,1,2,0,2,0
5919,1,2,0,2,0
5921,1,2,0,2,0
5923,1,2,0,2,0
5925,1,2,0,2,0
5927,1,2,0,2,0
5929,1,2,0,2,0
5931,1,2,0,1,0
5933,1,2,0,2,0
5935,1,2,0,2,0
5937,1,2,0,1,0
5939,1,2,0,1,0
5941,1,2,0,1,0
5943,1,2,0,1,0
5945,1,2,0,2,0
5947,1,2,0,2,0
5949,1,2,0,1,0
5951,1,2,0,2,0
5953,0,2,0,1,0
5955,0,2,0,1,0
5957,0,2,0,1,0
5959,0,2,0,1,0
5961,0,2,0,1,0
5963,0,2,0,1,0
5965,0,2,0,1,0
5967,0,2,0,1,0
5969,0,2,0,2,0
5971,0,2,0,2,0
5973,0,2,0,2,0
5975,0,2,0,2,0
5977,0,2,0,2,0
5979,0,2,0,2,0
5981,0,2,0,2,0
5983,0,2,0,2,0
5985,0,2,0,2,0
5987,0,2,0,2,0
5989,0,2,0,2,0
5991,0,2,0,2,0
5993,0,2,0,2,0
5995,0,2,0,2,0
5997,0,2,0,2,0
5999,0,2,0,2,0
6001,0,2,0,2,0
6003,0,2,0,2,0
6005,0,2,0,2,0
6007,0,2,0,2,0
6009,0,2,0,2,0
6011,0,2,0,2,0
6013,0,2,0,2,0
6015,0,2,0,2,0
6017,0,2,0,2,0
6019,0,2,0,2,0
6021,0,2,0,2,0
6023,0,2,0,2,0
6025,0,2,0,1,0
6027,1,2,0,1,0
6029,1,2,0,1,0
6031,1,2,0,1,0
6033,1,2,0,1,0
6035,1,2,0,1,0
6037,1,2,0,1,0
6039,1,2,0,1,0
6041,1,2,0,1,0
6043,1,2,0,1,0
6045,1,2,0,1,0
6047,1,2,0,1,0
6049,1,2,0,1,0
6051,1,2,0,1,0
6053,1,2,0,1,0
6055,1,2,0,2,0
6057,1,2,0,1,0
6059,1,2,0,2,0
6061,1,2,0,2,0
6063,1,2,0,2,0
6065,1,2,0,2,0
6067,1,2,0,1,0
6069,1,2,0,1,0
6071,1,2,0,1,0
6073,1,2,0,1,0
6075,1,2,0,1,0
6077,1,2,0,1,0
6079,1,2,0,1,0
6081,1,2,0,1,0
6083,1,2,0,1,0
6085,1,2,0,1,0
6087,1,2,0,2,0
6089,1,2,0,2,0
6091,1,2,0,2,0
6093,1,2,0,1,0
6095,1,2,0,1,0
6097,1,2,0,1,0
6099,1,2,0,1,0
6101,1,2,0,1,0
6103,1,2,0,1,0
6105,1,2,0,1,0
6107,1,2,0,1,0
6109,1,2,0,1,0
6111,1,2,0,1,0
6113,1,2,0,1,0
6115,1,2,0,1,0
6117,1,2,0,1,0
6119,1,2,0,1,0
6121,1,2,0,1,0
6123,1,2,0,1,0
6125,1,2,0,1,0
6127,0,2,0,1,0
6129,0,2,0,1,0
6131,0,2,0,1,0
6133,0,2,0,1,0
6135,0,2,0,1,0
6137,0,2,0,1,0
6139,0,2,0,1,0
6141,0,2,0,1,0
6143,0,2,0,1,0
6145,0,2,0,1,0
6147,0,2,0,1,0
6149,0,2,0,1,0
6151,0,2,0,1,0
6153,0,2,0,1,0
6155,0,2,0,1,0
6157,0,2,0,1,0
6159,0,2,0,1,0
6161,0,2,0,1,0
6163,0,2,0,1,0
6165,0,2,0,1,0
6167,0,2,0,1,0
6169,0,2,0,1,0
6171,0,2,0,1,0
6173,0,2,0,1,0
6175,0,2,0,1,0
6177,0,2,0,1,0
6179,0,2,0,1,0
6181,0,2,0,1,0
6183,0,2,0,1,0
6185,0,2,0,1,0
6187,0,2,0,1,0
6189,0,2,0,1,0
6191,0,2,0,1,0
6193,0,2,0,1,0
6195,0,2,0,1,0
6197,0,2,0,1,0
6199,0,2,0,1,0
6201,0,2,0,1,0
6203,0,2,0,1,0
6205,0,2,0,1,0
6207,0,2,0,1,0
6209,0,2,0,1,0
6211,0,2,0,1,0
6213,0,2,0,1,0
6215,0,2,0,1,0
6217,0,2,0,1,0
6219,0,2,0,1,0
6221,0,2,0,1,0
6223,0,2,0,1,0
6225,0,2,0,1,0
6227,0,2,0,1,0
6229,0,2,0,1,0
6231,0,2,0,1,0
6233,0,2,0,1,0
6235,0,2,0,1,0
6237,0,2,0,1,0
6239,0,2,0,1,0
6241,0,2,0,1,0
6243,0,2,0,1,0
6245,0,2,0,1,0
6247,0,2,0,1,0
6249,0,2,0,1,0
6251,0,2,0,1,0
6253,0,2,0,1,0
6255,0,2,0,1,0
6257,0,2,0,1,0
6259,0,2,0,1,0
6261,0,2,0,1,0
6263,0,2,0,1,0
6265,0,2,0,1,0
6267,0,2,0,1,0
6269,0,2,0,1,0
6271,0,2,0,1,0
6273,0,2,0,1,0
6275,0,2,0,1,0
6277,0,2,0,1,0
6279,0,2,0,1,0
6281,0,2,0,1,0
6283,0,2,0,1,0
6285,0,2,0,1,0
6287,0,2,0,1,0
6289,0,2,0,1,0
6291,0,2,0,1,0
6293,0,2,0,1,0
6295,0,2,0,1,0
6297,0,2,0,1,0
6299,0,2,0,1,0
6301,0,2,0,1,0
6303,0,2,0,1,0
6305,0,2,0,1,0
6307,0,2,0,1,0
6309,0,2,0,1,0
6311,0,2,0,1,0
6313,0,2,0,1,0
6315,0,2,0,1,0
6317,0,2,0,1,0
6319,0,2,0,1,0
6321,0,2,0,1,0
6323,0,2,0,2,0
6325,0,2,0,1,0
6327,0,2,0,1,0
6329,0,2,0,2,0
6331,0,2,0,2,0
6333,0,2,0,1,0
6335,0,2,0,2,0
6337,0,2,0,2,0
6339,0,2,0,2,0
6341,0,2,0,2,0
6343,0,2,0,2,0
6345,0,2,0,2,0
6347,0,2,0,2,0
6349,0,2,0,2,0
6351,0,2,0,2,0
6353,0,2,0,2,0
6355,0,2,0,2,0
6357,0,2,0,2,0
6359,0,2,0,2,0
6361,0,2,0,2,0
6363,0,2,0,2,0
6365,0,2,0,2,0
6367,0,2,0,2,0
6369,0,2,0,2,0
6371,0,2,0,2,0
6373,0,2,0,2,0
6375,0,2,0,2,0
6377,0,2,0,2,0
6379,0,2,0,2,0
6381,0,2,0,2,0
6383,0,2,0,2,0
6385,0,2,0,2,0
6387,0,2,0,2,0
6389,0,3,0,2,0
6391,0,2,0,2,0
6393,0,2,0,2,0
6395,0,2,0,2,0
6397,0,2,0,2,0
6399,0,3,0,2,0
6401,0,3,0,2,0
6403,0,3,0,2,0
6405,0,3,0,2,0
6407,0,3,0,2,0
6409,0,3,0,2,0
6411,0,3,0,2,0
6413,0,3,0,2,0
6415,0,3,0,2,0
6417,0,3,0,2,0
6419,0,3,0,2,0
6421,0,3,0,2,0
6423,0,3,0,2,0
6425,0,3,0,2,0
6427,0,2,0,2,0
6429,0,2,0,2,0
6431,0,2,0,2,0
6433,0,2,0,2,0
6435,0,2,0,2,0
6437,0,2,0,2,0
6439,0,2,0,2,0
6441,0,2,0,2,0
6443,0,2,0,2,0
6445,0,2,0,2,0
6447,0,2,0,2,0
6449,0,2,0,2,0
6451,0,2,0,2,0
6453,0,2,0,2,0
6455,0,2,0,2,0
6457,0,2,0,2,0
6459,0,2,0,1,0
6461,0,2,0,1,0
6463,0,2,0,1,0
6465,0,2,0,1,0
6467,0,2,0,1,0
6469,0,2,0,1,0
6471,0,2,0,1,0
6473,0,2,0,1,0
6475,0,2,0,1,0
6477,0,2,0,1,0
6479,0,2,0,1,0
6481,0,2,0,1,0
6483,0,2,0,1,0
6485,0,2,0,1,0
6487,0,2,0,1,0
6489,0,2,0,1,0
6491,0,2,0,1,0
