Position in AH012985/KOR/Unknown/2000/O, Recombination breakpoint number (100nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
4351,1,6,0,5,0
4353,0,6,0,5,0
4355,0,6,0,4,0
4357,0,6,0,5,0
4359,0,6,0,5,0
4361,0,6,0,5,0
4363,0,6,0,5,0
4365,0,6,0,5,0
4367,0,6,0,5,0
4369,0,6,0,5,0
4371,0,6,0,5,0
4373,0,6,0,5,0
4375,0,6,0,5,0
4377,0,6,0,5,0
4379,0,6,0,5,0
4381,0,6,0,5,0
4383,0,6,0,5,0
4385,0,6,0,5,0
4387,0,6,0,5,0
4389,0,6,0,5,0
4391,0,6,0,5,0
4393,0,6,0,5,0
4395,0,6,0,5,0
4397,0,6,0,5,0
4399,0,6,0,5,0
4401,0,6,0,5,0
4403,0,6,0,5,0
4405,0,6,0,5,0
4407,0,6,0,5,0
4409,0,6,0,5,0
4411,0,6,0,5,0
4413,0,6,0,5,0
4415,0,6,0,5,0
4417,0,6,0,5,0
4419,0,6,0,5,0
4421,0,6,0,5,0
4423,0,6,0,5,0
4425,0,6,0,5,0
4427,0,6,0,5,0
4429,0,6,0,5,0
4431,0,6,0,5,0
4433,0,6,0,5,0
4435,0,7,0,5,0
4437,0,7,0,5,0
4439,0,7,0,5,0
4441,0,7,0,5,0
4443,0,6,0,5,0
4445,0,6,0,5,0
4447,0,6,0,5,0
4449,0,6,0,5,0
4451,0,6,0,5,0
4453,0,6,0,5,0
4455,0,6,0,5,0
4457,0,6,0,5,0
4459,0,6,0,5,0
4461,0,6,0,5,0
4463,0,6,0,5,0
4465,0,6,0,5,0
4467,0,6,0,5,0
4469,0,6,0,5,0
4471,0,6,0,5,0
4473,0,6,0,5,0
4475,0,6,0,5,0
4477,0,6,0,5,0
4479,0,6,0,5,0
4481,0,6,0,5,0
4483,0,6,0,5,0
4485,0,6,0,5,0
4487,0,6,0,5,0
4489,0,6,0,5,0
4491,0,6,0,5,0
4493,0,6,0,5,0
4495,0,7,0,5,0
4497,0,6,0,5,0
4499,0,7,0,5,0
4501,0,6,0,5,0
4503,0,6,0,5,0
4505,0,6,0,5,0
4507,1,6,0,5,0
4509,1,6,0,5,0
4511,1,6,0,5,0
4513,1,7,0,5,0
4515,1,7,0,5,0
4517,1,7,0,5,0
4519,1,7,0,5,0
4521,3,7,0,5,0
4523,3,7,0,5,0
4525,3,7,0,5,0
4527,3,6,0,5,0
4529,3,6,0,5,0
4531,3,6,0,5,0
4533,3,6,0,5,0
4535,3,6,0,5,0
4537,3,6,0,5,0
4539,3,6,0,5,0
4541,3,6,0,5,0
4543,3,6,0,5,0
4545,3,6,0,5,0
4547,3,6,0,5,0
4549,3,6,0,5,0
4551,3,7,0,5,0
4553,3,6,0,5,0
4555,3,6,0,5,0
4557,3,6,0,5,0
4559,3,6,0,5,0
4561,3,6,0,5,0
4563,3,6,0,5,0
4565,3,6,0,5,0
4567,3,6,0,5,0
4569,3,6,0,5,0
4571,3,6,0,5,0
4573,3,7,0,5,0
4575,3,7,0,5,0
4577,3,7,0,5,0
4579,3,7,0,5,0
4581,3,7,0,5,0
4583,3,7,0,5,0
4585,3,7,0,5,0
4587,3,7,0,5,0
4589,3,7,0,5,0
4591,3,7,0,5,0
4593,3,7,0,5,0
4595,3,7,0,5,0
4597,3,6,0,5,0
4599,3,6,0,5,0
4601,3,6,0,5,0
4603,3,6,0,5,0
4605,3,6,0,5,0
4607,2,6,0,5,0
4609,2,6,0,5,0
4611,2,6,0,5,0
4613,2,6,0,5,0
4615,2,7,0,5,0
4617,2,7,0,5,0
4619,2,6,0,5,0
4621,0,7,0,5,0
4623,0,7,0,5,0
4625,0,7,0,5,0
4627,0,7,0,6,0
4629,0,7,0,5,0
4631,0,7,0,6,0
4633,0,7,0,6,0
4635,0,7,0,6,0
4637,0,7,0,6,0
4639,0,7,0,6,0
4641,0,7,0,6,0
4643,0,7,0,6,0
4645,0,7,0,6,0
4647,0,7,0,6,0
4649,0,7,0,6,0
4651,0,7,0,6,0
4653,0,7,0,6,0
4655,0,7,0,6,0
4657,0,7,0,6,0
4659,0,7,0,6,0
4661,0,7,0,6,0
4663,0,7,0,6,0
4665,0,7,0,6,1
4667,0,7,0,6,1
4669,0,8,0,6,1
4671,0,8,0,6,1
4673,0,8,0,6,1
4675,0,8,0,6,1
4677,0,8,0,6,1
4679,0,8,0,6,1
4681,0,7,0,6,1
4683,0,7,0,6,1
4685,0,7,0,6,1
4687,0,7,0,6,1
4689,0,7,0,6,0
4691,0,7,0,6,0
4693,0,7,0,6,0
4695,0,7,0,6,0
4697,0,7,0,6,0
4699,0,7,0,6,0
4701,0,7,0,6,0
4703,0,7,0,6,0
4705,0,7,0,6,0
4707,0,7,0,6,0
4709,0,7,0,6,0
4711,0,7,0,6,0
4713,0,7,0,6,0
4715,0,7,0,6,0
4717,0,7,0,6,0
4719,0,7,0,6,0
4721,0,7,0,6,0
4723,0,7,0,6,0
4725,0,7,0,5,0
4727,1,7,0,5,0
4729,1,6,0,5,0
4731,1,6,0,5,0
4733,1,6,0,5,0
4735,1,6,0,5,0
4737,1,6,0,5,0
4739,1,6,0,5,0
4741,1,6,0,5,0
4743,1,6,0,5,0
4745,1,6,0,5,0
4747,1,6,0,5,0
4749,1,6,0,5,0
4751,1,6,0,5,0
4753,1,6,0,5,0
4755,1,6,0,5,0
4757,1,6,0,5,0
4759,1,6,0,5,0
4761,1,6,0,5,0
4763,1,6,0,5,0
4765,1,6,0,5,0
4767,1,5,0,5,0
4769,1,6,0,5,0
4771,1,5,0,4,0
4773,1,5,0,4,0
4775,1,5,0,4,0
4777,1,5,0,4,0
4779,1,5,0,4,0
4781,1,5,0,4,0
4783,1,5,0,4,0
4785,1,6,0,4,0
4787,1,6,0,4,0
4789,1,6,0,4,0
4791,1,6,0,4,0
4793,1,6,0,5,0
4795,1,6,0,5,0
4797,1,6,0,4,0
4799,1,6,0,5,0
4801,1,6,0,5,0
4803,1,6,0,5,0
4805,1,6,0,5,0
4807,1,6,0,5,0
4809,1,6,0,5,0
4811,1,6,0,5,0
4813,1,6,0,5,0
4815,1,6,0,5,0
4817,1,6,0,5,0
4819,1,6,0,5,0
4821,1,6,0,5,0
4823,1,6,0,5,0
4825,1,6,0,5,0
4827,0,6,0,5,0
4829,0,6,0,5,0
4831,0,6,0,4,0
4833,0,6,0,4,0
4835,0,6,0,4,0
4837,0,6,0,4,0
4839,0,6,0,4,0
4841,0,6,0,5,0
4843,0,6,0,4,0
4845,0,6,0,4,0
4847,0,6,0,4,0
4849,0,6,0,4,0
4851,0,5,0,4,0
4853,0,6,0,4,0
4855,0,6,0,4,0
4857,0,6,0,4,0
4859,0,6,0,4,0
4861,0,5,0,4,0
4863,0,5,0,4,0
4865,0,5,0,4,0
4867,0,5,0,4,0
4869,0,5,0,4,0
4871,0,5,0,4,0
4873,0,5,0,4,0
4875,0,5,0,4,0
4877,0,6,0,4,0
4879,0,6,0,4,0
4881,0,6,0,4,0
4883,0,6,0,4,0
4885,0,5,0,4,0
4887,0,5,0,4,0
4889,0,5,0,4,0
4891,0,5,0,4,0
4893,0,5,0,4,0
4895,0,5,0,4,0
4897,0,5,0,4,0
4899,0,5,0,4,0
4901,0,5,0,4,0
4903,0,5,0,4,0
4905,0,5,0,4,0
4907,0,5,0,4,0
4909,0,5,0,4,0
4911,0,5,0,4,0
4913,0,5,0,4,0
4915,0,5,0,4,0
4917,0,5,0,4,0
4919,0,5,0,4,0
4921,0,5,0,4,0
4923,0,5,0,4,0
4925,1,5,0,4,0
4927,1,5,0,4,0
4929,1,5,0,4,0
4931,1,5,0,4,0
4933,1,5,0,4,0
4935,1,5,0,4,0
4937,1,5,0,4,0
4939,1,5,0,4,0
4941,1,5,0,4,0
4943,1,5,0,4,0
4945,1,5,0,4,0
4947,1,5,0,4,0
4949,1,5,0,4,0
4951,1,5,0,4,0
4953,1,5,0,4,0
4955,2,5,0,4,0
4957,2,5,0,4,0
4959,2,5,0,4,0
4961,2,5,0,4,0
4963,2,5,0,4,0
4965,2,5,0,4,0
4967,2,5,0,4,0
4969,2,5,0,4,0
4971,2,5,0,4,0
4973,2,5,0,4,0
4975,2,5,0,4,0
4977,2,4,0,4,0
4979,2,5,0,4,0
4981,2,5,0,4,0
4983,2,5,0,4,0
4985,2,5,0,4,0
4987,2,5,0,4,0
4989,2,5,0,4,0
4991,2,5,0,4,0
4993,2,5,0,4,0
4995,2,5,0,4,0
4997,2,5,0,4,0
4999,2,5,0,4,0
5001,2,5,0,4,0
5003,2,5,0,4,0
5005,2,5,0,4,0
5007,2,5,0,4,0
5009,2,5,0,4,0
5011,2,5,0,4,0
5013,2,5,0,4,0
5015,2,5,0,4,0
5017,2,5,0,4,0
5019,2,5,0,4,0
5021,2,5,0,4,0
5023,2,5,0,4,0
5025,1,5,0,4,0
5027,1,5,0,4,0
5029,1,5,0,4,0
5031,1,5,0,4,0
5033,1,5,0,4,0
5035,1,5,0,4,0
5037,1,5,0,4,0
5039,1,5,0,4,0
5041,1,5,0,4,0
5043,2,5,0,4,0
5045,2,5,0,4,0
5047,2,5,0,4,0
5049,2,5,0,4,0
5051,2,5,0,4,0
5053,2,5,0,4,0
5055,1,5,0,4,0
5057,1,5,0,4,0
5059,1,5,0,4,0
5061,1,4,0,4,0
5063,1,4,0,4,0
5065,1,4,0,4,0
5067,1,5,0,4,0
5069,1,5,0,4,0
5071,1,5,0,4,0
5073,1,5,0,4,0
5075,1,5,0,4,0
5077,1,5,0,4,0
5079,1,5,0,4,0
5081,1,5,0,4,0
5083,1,5,0,4,0
5085,1,5,0,4,0
5087,1,4,0,4,0
5089,1,4,0,4,0
5091,1,5,0,4,0
5093,1,5,0,4,0
5095,1,5,0,4,0
5097,1,5,0,4,0
5099,2,5,0,4,0
5101,2,5,0,4,0
5103,2,5,0,4,0
5105,2,5,0,3,0
5107,2,5,0,3,0
5109,2,5,0,3,0
5111,2,5,0,3,0
5113,2,5,0,3,0
5115,2,4,0,3,0
5117,2,4,0,3,0
5119,2,4,0,3,0
5121,2,4,0,3,0
5123,2,4,0,3,0
5125,2,4,0,3,0
5127,2,4,0,3,0
5129,2,4,0,3,0
5131,2,5,0,3,0
5133,2,5,0,3,0
5135,2,5,0,3,0
5137,2,5,0,3,0
5139,2,5,0,3,0
5141,2,5,0,3,0
5143,1,5,0,3,0
5145,1,4,0,3,0
5147,1,5,0,3,0
5149,1,5,0,3,0
5151,1,5,0,3,0
5153,1,5,0,3,0
5155,1,5,0,3,0
5157,1,5,0,3,0
5159,1,5,0,3,0
5161,1,5,0,3,0
5163,1,5,0,3,0
5165,1,5,0,3,0
5167,1,5,0,3,0
5169,1,5,0,3,0
5171,1,4,0,3,0
5173,1,4,0,3,0
5175,1,4,0,3,0
5177,1,4,0,3,0
5179,1,4,0,4,0
5181,1,4,0,3,0
5183,1,4,0,3,0
5185,1,4,0,3,0
5187,1,4,0,3,0
5189,1,5,0,3,0
5191,1,5,0,3,0
5193,1,5,0,3,0
5195,1,5,0,4,0
5197,1,5,0,3,0
5199,0,4,0,3,0
5201,0,5,0,3,0
5203,0,5,0,4,0
5205,0,5,0,4,0
5207,0,5,0,4,0
5209,0,5,0,4,0
5211,1,5,0,4,0
5213,1,5,0,4,0
5215,1,5,0,4,0
5217,1,5,0,4,0
5219,1,5,0,4,0
5221,1,5,0,4,0
5223,1,5,0,4,0
5225,1,5,0,4,0
5227,1,6,0,4,0
5229,1,5,0,4,0
5231,1,5,0,4,0
5233,1,5,0,4,0
5235,1,5,0,4,0
5237,1,5,0,4,0
5239,1,5,0,4,0
5241,1,5,0,4,0
5243,1,5,0,4,0
5245,1,5,0,4,0
5247,1,5,0,4,0
5249,1,5,0,4,0
5251,1,5,0,4,0
5253,1,5,0,4,0
5255,1,6,0,4,0
5257,1,5,0,4,0
5259,1,5,0,4,0
5261,1,5,0,4,0
5263,1,6,0,4,0
5265,1,6,0,4,0
5267,1,6,0,4,0
5269,1,6,0,4,0
5271,1,6,0,4,0
5273,1,6,0,4,0
5275,1,6,0,4,0
5277,1,6,0,4,0
5279,1,6,0,5,0
5281,1,6,0,5,0
5283,1,6,0,4,0
5285,1,6,0,4,0
5287,1,5,0,4,0
5289,1,5,0,4,0
5291,1,5,0,4,0
5293,1,5,0,4,0
5295,1,5,0,4,0
5297,1,5,0,4,0
5299,1,6,0,4,0
5301,1,5,0,4,0
5303,1,5,0,4,0
5305,1,5,0,4,0
5307,1,5,0,4,0
5309,1,5,0,4,0
5311,0,5,0,4,0
5313,0,5,0,4,0
5315,0,5,0,4,0
5317,0,5,0,4,0
5319,0,5,0,4,0
5321,0,5,0,4,0
5323,0,5,0,4,0
5325,0,5,0,4,0
5327,0,5,0,4,0
5329,0,5,0,4,0
5331,0,5,0,4,0
5333,0,5,0,4,0
5335,0,5,0,4,0
5337,0,5,0,4,0
5339,0,5,0,4,0
5341,0,5,0,4,0
5343,0,5,0,4,0
5345,0,5,0,4,0
5347,0,5,0,4,0
5349,0,5,0,4,0
5351,0,5,0,4,0
5353,0,5,0,4,0
5355,0,5,0,4,0
5357,0,5,0,4,0
5359,0,5,0,4,0
5361,0,5,0,4,0
5363,0,5,0,4,0
5365,0,5,0,4,0
5367,0,5,0,4,0
5369,0,5,0,4,0
5371,0,5,0,4,0
5373,0,5,0,4,0
5375,0,5,0,4,0
5377,0,5,0,4,0
5379,0,5,0,4,0
5381,0,5,0,4,0
5383,0,5,0,4,0
5385,0,5,0,4,0
5387,0,5,0,4,0
5389,0,5,0,4,0
5391,0,5,0,4,0
5393,0,5,0,4,0
5395,0,5,0,4,0
5397,0,5,0,4,0
5399,0,5,0,4,0
5401,0,5,0,4,0
5403,0,5,0,4,0
5405,0,5,0,4,0
5407,0,5,0,4,0
5409,0,5,0,4,0
5411,0,5,0,4,0
5413,0,5,0,4,0
5415,0,5,0,4,0
5417,0,5,0,4,0
5419,0,5,0,4,0
5421,0,5,0,4,0
5423,0,5,0,4,0
5425,0,5,0,4,0
5427,0,5,0,4,0
5429,0,5,0,4,0
5431,0,5,0,4,0
5433,0,5,0,4,0
5435,0,5,0,4,0
5437,0,5,0,4,0
5439,0,5,0,4,0
5441,0,5,0,4,0
5443,0,6,0,4,0
5445,0,5,0,4,0
5447,0,5,0,4,0
5449,0,6,0,4,0
5451,0,5,0,4,0
5453,0,6,0,4,0
5455,0,5,0,4,0
5457,0,5,0,4,0
5459,0,6,0,4,0
5461,0,5,0,4,0
5463,0,5,0,4,0
5465,0,6,0,4,0
5467,0,5,0,4,0
5469,0,5,0,4,0
5471,0,5,0,4,0
5473,0,6,0,4,0
5475,0,6,0,4,0
5477,0,6,0,4,0
5479,0,6,0,4,0
5481,0,6,0,4,0
5483,0,6,0,4,0
5485,0,6,0,4,0
5487,0,6,0,4,0
5489,0,6,0,4,0
5491,0,6,0,4,0
5493,0,5,0,4,0
5495,0,6,0,5,0
5497,0,6,0,5,0
5499,0,6,0,5,0
5501,0,6,0,5,0
5503,0,6,0,4,0
5505,0,6,0,4,0
5507,0,6,0,4,0
5509,0,6,0,4,0
5511,0,6,0,4,0
5513,0,6,0,4,0
5515,0,6,0,4,0
5517,0,6,0,4,0
5519,0,6,0,4,0
5521,0,6,0,4,0
5523,0,5,0,4,0
5525,0,6,0,4,0
5527,0,5,0,4,0
5529,0,5,0,4,0
5531,0,5,0,4,0
5533,0,5,0,4,0
5535,0,5,0,4,0
5537,0,5,0,4,0
5539,0,5,0,4,0
5541,0,5,0,4,0
5543,1,5,0,5,0
5545,1,5,0,5,0
5547,1,5,0,4,0
5549,1,6,0,4,0
5551,1,6,0,4,0
5553,1,5,0,4,0
5555,1,5,0,4,0
5557,1,5,0,4,0
5559,1,5,0,4,0
5561,1,5,0,4,0
5563,1,5,0,4,0
5565,1,5,0,4,0
5567,1,5,0,4,0
5569,1,5,0,4,0
5571,1,5,0,4,0
5573,1,5,0,4,0
5575,1,5,0,4,0
5577,1,5,0,4,0
5579,1,5,0,4,0
5581,1,5,0,4,0
5583,1,5,0,4,0
5585,1,5,0,4,0
5587,1,5,0,4,0
5589,1,5,0,4,0
5591,1,5,0,4,0
5593,1,5,0,4,0
5595,1,5,0,4,0
5597,1,5,0,4,0
5599,1,5,0,4,0
5601,1,5,0,4,0
5603,1,5,0,4,0
5605,1,5,0,4,0
5607,1,5,0,4,0
5609,1,5,0,3,0
5611,1,5,0,4,0
5613,1,5,0,4,0
5615,1,5,0,4,0
5617,1,5,0,4,0
5619,1,4,0,3,0
5621,1,4,0,3,0
5623,2,4,0,3,0
5625,2,4,0,3,0
5627,2,4,0,3,0
5629,2,4,0,3,0
5631,2,4,0,3,0
5633,2,4,0,3,0
5635,2,5,0,4,0
5637,2,5,0,3,0
5639,2,5,0,4,0
5641,2,5,0,4,0
5643,1,5,0,4,0
5645,1,5,0,4,0
5647,1,5,0,4,0
5649,1,5,0,4,0
5651,1,5,0,4,0
5653,1,5,0,4,0
5655,1,5,0,4,0
5657,1,5,0,4,0
5659,1,5,0,4,0
5661,1,5,0,4,0
5663,2,5,0,4,0
5665,2,6,0,4,0
5667,2,6,0,4,0
5669,2,6,0,4,0
5671,2,6,0,4,0
5673,2,6,0,4,0
5675,2,6,0,4,0
5677,2,6,0,4,0
5679,2,6,0,4,0
5681,2,6,0,4,0
5683,3,6,0,4,0
5685,3,6,0,4,0
5687,3,6,0,4,0
5689,3,6,0,4,0
5691,3,6,0,4,0
5693,3,6,0,4,0
5695,3,6,0,5,0
5697,3,6,0,5,0
5699,3,6,0,5,0
5701,3,6,0,5,0
5703,3,6,0,5,0
5705,3,6,0,5,0
5707,3,6,0,5,0
5709,3,6,0,5,0
5711,3,6,0,5,0
5713,3,6,0,5,0
5715,3,6,0,5,0
5717,3,6,0,5,0
5719,3,6,0,5,0
5721,3,6,0,5,0
5723,2,6,0,5,0
5725,2,6,0,5,0
5727,2,6,0,5,0
5729,2,6,0,5,0
5731,2,6,0,5,0
5733,2,6,0,5,0
5735,2,6,0,5,0
5737,2,6,0,5,0
5739,2,6,0,5,0
5741,2,6,0,5,0
5743,2,6,0,5,0
5745,2,6,0,5,0
5747,2,6,0,5,0
5749,2,6,0,4,0
5751,2,6,0,4,0
5753,2,5,0,4,0
5755,2,5,0,4,0
5757,2,5,0,4,0
5759,2,5,0,4,0
5761,2,5,0,4,0
5763,1,5,0,4,0
5765,1,5,0,4,0
5767,1,5,0,4,0
5769,1,5,0,4,0
5771,1,6,0,4,0
5773,1,6,0,4,0
5775,1,5,0,4,0
5777,1,5,0,4,0
5779,1,5,0,4,0
5781,1,5,0,4,0
5783,0,5,0,4,0
5785,0,5,0,4,0
5787,0,5,0,4,0
5789,0,5,0,5,0
5791,0,5,0,4,0
5793,0,5,0,4,0
5795,0,5,0,4,0
5797,0,5,0,4,0
5799,0,5,0,4,0
5801,0,5,0,4,0
5803,0,5,0,4,0
5805,0,5,0,4,0
5807,0,6,0,4,0
5809,0,6,0,4,0
5811,0,6,0,4,0
5813,0,6,0,4,0
5815,0,6,0,4,0
5817,0,6,0,4,0
5819,0,6,0,4,0
5821,0,6,0,4,0
5823,0,6,0,5,0
5825,0,6,0,5,0
5827,0,6,0,5,0
5829,0,6,0,4,0
5831,0,6,0,4,0
5833,1,6,0,4,0
5835,1,6,0,4,0
5837,1,6,0,4,0
5839,1,6,0,4,0
5841,1,5,0,4,0
5843,2,6,0,4,0
5845,2,6,0,4,0
5847,2,6,0,4,0
5849,2,6,0,5,0
5851,2,6,0,5,0
5853,2,6,0,4,0
5855,2,6,0,4,0
5857,2,6,0,5,0
5859,2,6,0,4,0
5861,2,6,0,4,0
5863,2,6,0,4,0
5865,2,6,0,4,0
5867,2,6,0,4,0
5869,2,6,0,4,0
5871,2,6,0,4,0
5873,2,6,0,4,0
5875,2,6,0,4,0
5877,2,6,0,4,0
5879,2,6,0,4,0
5881,2,6,0,4,0
5883,2,6,0,4,0
5885,2,6,0,4,0
5887,2,6,0,4,0
5889,2,6,0,4,0
5891,2,6,0,4,0
5893,2,6,0,4,0
5895,2,6,0,4,0
5897,2,6,0,4,0
5899,2,6,0,4,0
5901,2,6,0,4,0
5903,2,6,0,4,0
5905,2,6,0,4,0
5907,2,5,0,4,0
5909,2,5,0,4,0
5911,2,5,0,4,0
5913,2,5,0,4,0
5915,2,5,0,4,0
5917,2,5,0,4,0
5919,2,5,0,4,0
5921,2,5,0,4,0
5923,2,5,0,4,0
5925,2,5,0,4,0
5927,2,5,0,4,0
5929,2,5,0,4,0
5931,2,5,0,4,0
5933,1,5,0,4,0
5935,1,5,0,4,0
5937,1,5,0,4,0
5939,1,5,0,4,0
5941,1,5,0,4,0
5943,0,5,0,4,0
5945,0,5,0,4,0
5947,0,5,0,4,0
5949,0,5,0,4,0
5951,0,5,0,4,0
5953,0,5,0,4,0
5955,0,5,0,4,0
5957,0,5,0,4,0
5959,0,5,0,4,0
5961,0,5,0,4,0
5963,0,5,0,4,0
5965,0,6,0,4,0
5967,0,6,0,4,0
5969,0,6,0,4,0
5971,0,6,0,4,0
5973,0,6,0,4,0
5975,0,6,0,4,0
5977,0,6,0,4,0
5979,0,6,0,4,0
5981,0,6,0,4,0
5983,0,6,0,4,0
5985,0,6,0,4,0
5987,0,6,0,4,0
5989,0,5,0,4,0
5991,0,5,0,4,0
5993,0,5,0,4,0
5995,0,5,0,4,0
5997,0,5,0,4,0
5999,0,6,0,4,0
6001,0,6,0,4,0
6003,0,6,0,4,0
6005,0,5,0,4,0
6007,0,5,0,4,0
6009,0,5,0,4,0
6011,0,6,0,4,0
6013,0,6,0,4,0
6015,0,6,0,4,0
6017,0,6,0,4,0
6019,0,6,0,4,0
6021,0,5,0,4,0
6023,0,6,0,4,0
6025,0,6,0,4,0
6027,0,5,0,4,0
6029,0,5,0,4,0
6031,0,5,0,4,0
6033,0,5,0,4,0
6035,0,5,0,4,0
6037,0,5,0,4,0
6039,1,5,0,4,0
6041,2,5,0,4,0
6043,2,5,0,4,0
6045,3,5,0,4,0
6047,3,5,0,4,0
6049,3,5,0,4,0
6051,3,5,0,4,0
6053,4,5,0,4,0
6055,4,5,0,4,0
6057,4,5,0,4,0
6059,4,5,0,4,0
6061,4,5,0,4,0
6063,4,5,0,4,0
6065,4,6,0,4,0
6067,4,5,0,4,0
6069,4,5,0,4,0
6071,4,5,0,4,0
6073,4,5,0,4,0
6075,4,5,0,4,0
6077,4,5,0,4,0
6079,4,5,0,4,0
6081,4,5,0,4,0
6083,4,5,0,4,0
6085,4,5,0,4,0
6087,4,5,0,4,0
6089,4,5,0,4,0
6091,4,5,0,4,0
6093,4,5,0,4,0
6095,4,5,0,4,0
6097,4,5,0,4,0
6099,4,5,0,4,0
6101,4,5,0,4,0
6103,4,5,0,4,0
6105,4,5,0,4,0
6107,4,5,0,4,0
6109,4,5,0,4,0
6111,4,4,0,3,0
6113,4,5,0,3,0
6115,4,4,0,3,0
6117,4,4,0,3,0
6119,4,4,0,3,0
6121,4,4,0,3,0
6123,4,4,0,3,0
6125,5,4,0,3,0
6127,5,4,0,3,0
6129,5,4,0,3,0
6131,5,4,0,3,0
6133,5,4,0,4,0
6135,5,4,0,3,0
6137,5,4,0,3,0
6139,4,4,0,3,0
6141,3,4,0,3,0
6143,3,4,0,3,0
6145,2,4,0,3,0
6147,2,4,0,3,0
6149,2,4,0,3,0
6151,2,4,0,3,0
6153,1,4,0,3,0
6155,1,4,0,3,0
6157,1,4,0,3,0
6159,1,4,0,3,0
6161,1,4,0,3,0
6163,1,4,0,3,0
6165,1,4,0,3,0
6167,1,4,0,3,0
6169,1,4,0,3,0
6171,1,4,0,3,0
6173,1,4,0,3,0
6175,1,4,0,3,0
6177,1,4,0,3,0
6179,1,4,0,3,0
6181,1,4,0,3,0
6183,1,4,0,3,0
6185,1,4,0,3,0
6187,1,4,0,3,0
6189,1,4,0,3,0
6191,1,4,0,3,0
6193,1,4,0,3,0
6195,1,4,0,3,0
6197,1,4,0,3,0
6199,1,4,0,3,0
6201,1,4,0,3,0
6203,1,4,0,3,0
6205,1,4,0,3,0
6207,1,4,0,3,0
6209,1,4,0,3,0
6211,1,4,0,3,0
6213,1,4,0,3,0
6215,1,4,0,3,0
6217,1,4,0,3,0
6219,1,4,0,3,0
6221,1,4,0,3,0
6223,1,4,0,3,0
6225,0,4,0,3,0
6227,0,4,0,3,0
6229,0,4,0,3,0
6231,0,4,0,3,0
6233,1,4,0,3,0
6235,1,4,0,3,0
6237,1,4,0,3,0
6239,1,4,0,3,0
6241,2,5,0,3,0
6243,2,5,0,3,0
6245,2,5,0,3,0
6247,2,5,0,3,0
6249,2,5,0,3,0
6251,2,5,0,3,0
6253,2,4,0,3,0
6255,2,4,0,3,0
6257,2,4,0,3,0
6259,2,4,0,3,0
6261,2,4,0,3,0
6263,2,4,0,3,0
6265,2,4,0,3,0
6267,2,4,0,3,0
6269,2,4,0,3,0
6271,2,4,0,3,0
6273,2,4,0,3,0
6275,2,4,0,3,0
6277,2,4,0,3,0
6279,2,4,0,3,0
6281,2,4,0,3,0
6283,2,4,0,3,0
6285,2,4,0,3,0
6287,2,4,0,3,0
6289,2,4,0,3,0
6291,2,4,0,3,0
6293,2,4,0,3,0
6295,2,4,0,3,0
6297,2,4,0,3,0
6299,2,4,0,3,0
6301,2,4,0,3,0
6303,2,4,0,3,0
6305,2,4,0,3,0
6307,2,4,0,3,0
6309,2,4,0,3,0
6311,2,4,0,3,0
6313,2,4,0,3,0
6315,2,4,0,3,0
6317,2,4,0,3,0
6319,2,4,0,3,0
6321,2,4,0,3,0
6323,2,4,0,3,0
6325,2,4,0,3,0
6327,2,4,0,3,0
6329,2,4,0,3,0
6331,2,4,0,3,0
6333,1,4,0,3,0
6335,1,4,0,4,0
6337,1,5,0,4,0
6339,1,4,0,3,0
6341,0,4,0,3,0
6343,0,4,0,4,0
6345,0,4,0,4,0
6347,0,5,0,4,0
6349,0,5,0,4,0
6351,0,5,0,4,0
6353,0,5,0,4,0
6355,0,5,0,4,0
6357,0,5,0,4,0
6359,0,5,0,4,0
6361,0,5,0,4,0
6363,0,5,0,4,0
6365,0,5,0,4,0
6367,0,5,0,4,0
6369,0,5,0,4,0
6371,0,5,0,4,0
6373,0,5,0,4,0
6375,0,5,0,4,0
6377,0,5,0,4,0
6379,0,5,0,4,0
6381,0,5,0,4,0
6383,0,5,0,4,0
6385,0,5,0,4,0
6387,0,5,0,4,0
6389,0,5,0,4,0
6391,0,5,0,4,0
6393,0,5,0,4,0
6395,0,5,0,4,0
6397,0,5,0,4,0
6399,0,5,0,4,0
6401,0,5,0,4,0
6403,0,5,0,4,0
6405,0,5,0,4,0
6407,0,5,0,4,0
6409,0,5,0,4,0
6411,0,5,0,4,0
6413,0,5,0,4,0
6415,0,5,0,4,0
6417,0,5,0,4,0
6419,0,5,0,4,0
6421,0,5,0,4,0
6423,0,5,0,4,0
6425,0,5,0,4,0
6427,0,5,0,4,0
6429,0,5,0,4,0
6431,0,5,0,4,0
6433,0,5,0,4,0
6435,0,5,0,4,0
6437,0,5,0,4,0
6439,0,5,0,4,0
6441,0,5,0,4,0
6443,0,5,0,4,0
6445,0,5,0,4,0
6447,0,5,0,4,0
6449,0,5,0,4,0
6451,0,5,0,4,0
6453,0,5,0,4,0
6455,0,5,0,4,0
6457,0,5,0,4,0
6459,0,5,0,4,0
6461,0,5,0,4,0
6463,0,5,0,4,0
6465,0,5,0,4,0
6467,0,5,0,4,0
6469,0,5,0,4,0
6471,0,5,0,3,0
6473,0,5,0,3,0
6475,0,5,0,3,0
6477,0,5,0,3,0
6479,0,5,0,3,0
6481,0,5,0,3,0
6483,0,4,0,3,0
6485,0,4,0,3,0
6487,0,4,0,3,0
6489,0,4,0,3,0
6491,0,4,0,3,0
