Position in AH012985/KOR/Unknown/2000/O, Recombination breakpoint number (200nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
4351,5,10,1,8,1
4353,5,10,1,8,1
4355,5,10,1,8,1
4357,5,10,1,8,1
4359,5,10,1,8,2
4361,5,10,1,8,2
4363,5,10,1,8,2
4365,5,10,1,8,2
4367,4,10,1,8,2
4369,4,10,1,8,2
4371,4,10,1,8,2
4373,4,10,1,8,2
4375,3,10,1,8,2
4377,3,10,1,8,2
4379,2,10,1,8,2
4381,2,10,1,9,2
4383,2,10,1,8,2
4385,2,10,1,8,2
4387,2,10,1,8,2
4389,2,10,1,8,2
4391,2,10,1,8,2
4393,2,10,1,8,2
4395,2,10,1,8,2
4397,2,10,1,8,2
4399,2,10,1,8,2
4401,2,10,1,8,2
4403,2,10,1,8,2
4405,2,10,1,8,2
4407,2,10,1,8,2
4409,2,10,1,8,2
4411,2,10,1,8,2
4413,2,10,1,8,2
4415,2,10,1,8,2
4417,2,10,1,8,2
4419,2,10,1,8,2
4421,2,10,1,8,2
4423,2,10,1,8,2
4425,2,11,1,9,2
4427,2,10,1,9,2
4429,2,10,1,9,2
4431,2,10,1,9,2
4433,2,10,1,9,2
4435,2,10,1,9,2
4437,2,10,1,9,2
4439,1,10,1,9,2
4441,1,10,1,9,2
4443,1,10,1,9,2
4445,1,10,1,9,2
4447,1,10,1,9,2
4449,1,10,1,9,2
4451,1,10,1,9,2
4453,1,10,1,9,2
4455,1,10,1,9,2
4457,1,11,1,9,2
4459,1,11,1,9,2
4461,1,11,1,9,2
4463,1,11,1,9,2
4465,1,11,1,9,2
4467,1,11,1,9,2
4469,1,11,1,9,2
4471,1,11,1,9,2
4473,1,11,1,9,2
4475,1,11,1,9,2
4477,1,11,1,9,2
4479,1,11,1,9,2
4481,1,11,1,9,2
4483,1,11,1,9,2
4485,1,11,1,9,2
4487,1,11,1,9,2
4489,1,11,1,9,2
4491,1,11,1,9,2
4493,1,11,1,9,2
4495,1,11,1,9,2
4497,1,11,1,9,2
4499,1,11,1,9,2
4501,1,11,1,9,2
4503,1,11,1,9,2
4505,1,11,1,9,2
4507,1,11,1,9,2
4509,1,11,1,9,2
4511,1,11,1,9,2
4513,1,11,1,9,2
4515,1,11,1,9,2
4517,1,11,1,9,2
4519,1,11,1,9,2
4521,1,11,1,9,2
4523,1,11,1,9,2
4525,1,11,1,9,2
4527,1,11,1,9,2
4529,1,11,1,9,2
4531,1,11,1,9,2
4533,0,11,1,9,2
4535,0,11,1,9,2
4537,0,11,1,9,2
4539,0,11,1,9,2
4541,0,11,1,9,2
4543,0,11,1,9,2
4545,0,11,1,9,2
4547,0,11,1,9,2
4549,0,11,1,9,2
4551,0,11,1,9,2
4553,0,11,1,9,2
4555,0,11,1,9,2
4557,0,11,1,9,2
4559,0,11,1,9,2
4561,0,11,1,9,2
4563,0,11,1,9,2
4565,0,11,1,9,2
4567,0,12,1,9,2
4569,0,11,1,9,2
4571,0,12,1,9,2
4573,0,12,1,9,2
4575,0,12,1,9,2
4577,0,12,1,9,2
4579,0,12,1,9,2
4581,0,12,1,9,2
4583,0,12,1,9,2
4585,0,12,1,9,2
4587,0,12,1,9,2
4589,0,11,1,9,2
4591,0,12,1,10,2
4593,0,11,1,9,2
4595,0,11,1,9,2
4597,0,11,1,9,2
4599,0,11,1,9,2
4601,0,11,1,9,2
4603,0,11,1,9,2
4605,0,11,1,10,2
4607,0,11,1,10,2
4609,0,11,1,10,2
4611,0,12,1,10,2
4613,0,12,1,10,2
4615,0,12,1,10,2
4617,0,12,1,10,2
4619,0,12,1,10,2
4621,0,12,1,10,2
4623,0,12,1,10,2
4625,0,12,1,10,2
4627,0,12,1,10,2
4629,0,12,1,10,2
4631,0,12,1,10,2
4633,0,12,1,10,2
4635,0,12,1,10,2
4637,0,12,1,10,2
4639,0,12,1,10,2
4641,0,12,1,10,2
4643,0,12,1,10,2
4645,0,12,1,10,2
4647,0,12,1,10,2
4649,0,12,1,10,2
4651,0,12,1,10,2
4653,0,12,1,10,2
4655,0,12,1,10,2
4657,0,12,1,10,2
4659,0,12,1,10,2
4661,0,12,1,10,2
4663,0,12,1,10,2
4665,0,12,1,10,2
4667,0,12,1,10,2
4669,0,12,1,10,2
4671,0,12,1,10,2
4673,0,12,1,10,2
4675,0,12,1,10,2
4677,1,12,1,10,2
4679,1,12,1,10,2
4681,1,12,1,10,2
4683,1,12,1,10,2
4685,1,12,1,10,2
4687,1,11,1,10,2
4689,1,11,1,10,2
4691,1,11,1,10,2
4693,1,11,1,10,2
4695,1,11,1,10,2
4697,1,12,1,10,2
4699,1,12,1,10,2
4701,1,12,1,10,2
4703,1,12,1,10,2
4705,1,12,1,10,2
4707,1,12,1,10,2
4709,1,12,1,10,2
4711,1,12,1,10,2
4713,2,12,1,10,2
4715,2,12,1,10,2
4717,2,12,1,10,2
4719,2,12,1,10,2
4721,2,12,1,10,2
4723,2,12,1,10,2
4725,2,12,0,10,2
4727,2,11,0,10,2
4729,2,11,0,10,2
4731,2,11,1,10,2
4733,2,11,1,10,2
4735,2,11,1,9,2
4737,2,11,1,9,2
4739,2,11,1,9,2
4741,2,11,1,9,2
4743,2,11,1,9,2
4745,2,11,1,9,2
4747,2,11,1,9,2
4749,2,11,1,9,2
4751,2,11,1,9,2
4753,2,11,1,9,2
4755,2,11,1,9,2
4757,2,11,1,9,2
4759,2,11,1,9,2
4761,2,11,1,9,2
4763,2,11,1,9,2
4765,2,11,1,9,2
4767,2,11,1,9,2
4769,2,11,1,9,2
4771,2,11,1,9,2
4773,2,11,1,9,2
4775,2,11,0,9,2
4777,2,10,0,8,2
4779,2,10,0,8,2
4781,2,10,0,8,1
4783,2,10,0,8,1
4785,2,10,0,8,2
4787,2,9,0,8,2
4789,2,9,0,8,2
4791,2,10,0,8,2
4793,2,10,0,8,2
4795,2,10,0,8,1
4797,2,9,0,8,1
4799,2,9,1,8,1
4801,2,9,1,8,1
4803,2,10,1,8,1
4805,2,9,1,8,1
4807,2,9,1,8,1
4809,2,9,0,8,1
4811,2,9,0,8,1
4813,2,9,0,8,1
4815,2,9,0,8,1
4817,2,9,0,8,1
4819,2,9,0,7,1
4821,2,9,0,7,1
4823,2,9,0,7,1
4825,2,9,0,7,1
4827,2,9,0,7,1
4829,2,9,0,7,1
4831,2,9,0,7,1
4833,2,9,0,8,1
4835,2,9,0,8,1
4837,2,9,0,8,1
4839,2,9,0,8,1
4841,2,9,0,8,1
4843,2,9,0,8,1
4845,2,9,0,8,1
4847,2,9,0,8,1
4849,2,9,0,8,1
4851,2,9,0,8,1
4853,2,9,0,8,1
4855,2,9,0,8,1
4857,2,9,0,8,1
4859,3,9,0,8,1
4861,3,9,0,8,1
4863,3,9,0,7,1
4865,3,9,0,8,1
4867,3,9,0,7,1
4869,3,9,0,7,1
4871,3,9,0,7,1
4873,3,9,0,7,1
4875,3,9,0,7,1
4877,2,9,0,7,1
4879,2,9,0,7,1
4881,2,9,0,7,1
4883,2,9,0,7,1
4885,2,9,0,7,1
4887,2,9,0,7,1
4889,2,9,0,7,1
4891,2,9,0,7,1
4893,2,9,0,7,1
4895,2,9,0,7,1
4897,2,9,0,7,1
4899,2,9,0,7,1
4901,2,9,0,7,1
4903,2,9,0,7,1
4905,2,9,0,7,1
4907,2,9,0,7,1
4909,2,9,0,7,1
4911,2,8,0,7,1
4913,1,9,0,7,1
4915,1,9,0,7,1
4917,1,9,0,7,1
4919,1,8,0,7,1
4921,1,8,0,7,1
4923,1,8,0,7,1
4925,1,8,0,7,1
4927,1,8,0,7,1
4929,1,8,0,7,1
4931,1,9,0,7,1
4933,1,9,0,7,1
4935,1,8,0,7,1
4937,1,9,0,7,1
4939,2,9,0,7,1
4941,2,8,0,7,1
4943,2,9,0,7,1
4945,2,8,0,7,1
4947,2,8,0,7,1
4949,2,9,0,7,1
4951,2,9,0,7,1
4953,2,8,0,7,1
4955,2,8,0,7,1
4957,2,8,0,7,1
4959,2,8,0,7,1
4961,2,8,0,7,1
4963,2,8,0,7,1
4965,2,8,0,7,1
4967,2,8,0,7,1
4969,2,8,0,7,1
4971,2,8,0,7,1
4973,2,8,0,7,1
4975,2,8,0,7,1
4977,2,8,0,7,1
4979,2,8,0,7,1
4981,2,8,0,7,1
4983,2,8,0,7,1
4985,2,9,0,7,1
4987,2,9,0,7,1
4989,2,9,0,7,1
4991,2,8,0,7,1
4993,2,8,0,7,1
4995,2,8,0,7,1
4997,2,8,0,7,1
4999,2,8,0,7,1
5001,2,8,0,7,1
5003,2,8,0,7,1
5005,2,8,0,7,1
5007,2,8,0,7,1
5009,2,8,0,7,1
5011,2,8,0,7,1
5013,2,8,0,7,1
5015,2,8,0,7,1
5017,2,8,0,7,1
5019,2,8,0,7,1
5021,2,8,0,7,1
5023,2,8,0,7,1
5025,2,9,0,7,1
5027,2,8,0,7,1
5029,2,8,0,7,1
5031,2,8,0,7,1
5033,2,8,0,7,1
5035,2,8,0,7,1
5037,2,8,0,7,1
5039,2,8,0,7,1
5041,2,8,0,7,1
5043,2,8,0,7,1
5045,2,8,0,7,1
5047,2,8,0,7,1
5049,2,8,0,7,1
5051,2,8,0,7,1
5053,2,8,0,7,1
5055,2,8,0,7,1
5057,2,8,0,7,1
5059,1,8,0,7,1
5061,2,8,0,6,1
5063,2,8,0,6,1
5065,2,8,0,6,1
5067,2,8,0,6,1
5069,2,8,0,6,1
5071,2,8,0,6,1
5073,2,8,0,6,1
5075,2,8,0,6,1
5077,2,8,0,6,1
5079,2,8,0,6,1
5081,2,8,0,6,1
5083,2,8,0,6,1
5085,2,8,0,6,1
5087,2,8,0,6,1
5089,2,8,0,6,1
5091,2,8,0,6,1
5093,2,8,0,6,1
5095,2,8,0,6,1
5097,2,8,0,6,1
5099,2,8,0,6,1
5101,2,8,0,6,1
5103,2,8,0,6,1
5105,2,8,0,6,1
5107,2,8,0,6,1
5109,2,8,0,6,1
5111,2,8,0,6,1
5113,2,8,0,6,1
5115,2,8,0,6,1
5117,2,8,0,6,1
5119,2,8,0,6,1
5121,2,8,0,6,1
5123,2,8,0,6,1
5125,2,8,0,6,1
5127,2,8,0,7,1
5129,2,8,0,7,1
5131,2,8,0,7,1
5133,2,8,0,6,1
5135,2,8,0,6,1
5137,2,8,0,6,1
5139,1,8,0,7,1
5141,1,8,0,7,1
5143,1,8,0,7,1
5145,1,8,0,7,1
5147,1,8,0,6,1
5149,1,8,0,6,1
5151,1,8,0,6,1
5153,1,8,0,6,1
5155,1,8,0,6,1
5157,1,8,0,7,1
5159,1,8,0,7,1
5161,1,8,0,7,1
5163,1,8,0,7,1
5165,1,8,0,7,1
5167,1,8,0,7,1
5169,1,8,0,7,1
5171,1,8,0,7,1
5173,1,8,0,7,1
5175,1,8,0,7,1
5177,1,8,0,7,1
5179,1,8,0,7,1
5181,1,8,0,7,1
5183,1,8,0,7,1
5185,1,8,0,7,1
5187,1,8,0,7,1
5189,1,8,0,7,1
5191,1,8,0,7,1
5193,1,8,0,7,1
5195,1,8,0,7,1
5197,1,8,0,7,1
5199,1,8,0,7,1
5201,1,9,0,7,1
5203,1,9,0,7,1
5205,1,9,0,7,1
5207,1,9,0,7,1
5209,1,9,0,7,1
5211,1,9,0,7,1
5213,1,9,0,7,1
5215,1,9,0,7,1
5217,1,9,0,7,1
5219,1,9,0,7,1
5221,1,9,0,7,1
5223,1,9,0,7,1
5225,1,9,0,7,1
5227,1,9,0,7,1
5229,1,9,0,7,1
5231,1,9,0,7,1
5233,1,9,0,7,1
5235,1,9,0,7,1
5237,1,9,0,7,1
5239,1,9,0,7,1
5241,1,9,0,7,1
5243,1,9,0,7,1
5245,1,9,0,7,1
5247,1,9,0,7,1
5249,1,9,0,7,1
5251,1,9,0,7,1
5253,1,8,0,7,1
5255,1,8,0,7,1
5257,1,8,0,7,1
5259,1,8,0,7,1
5261,0,8,0,7,1
5263,0,8,0,7,1
5265,0,8,0,7,1
5267,0,9,0,7,1
5269,0,9,0,7,1
5271,0,9,0,7,1
5273,0,9,0,8,1
5275,0,9,0,8,1
5277,0,9,0,7,1
5279,0,9,0,8,1
5281,0,9,0,8,1
5283,0,9,0,8,1
5285,0,9,0,8,1
5287,0,9,0,8,1
5289,0,9,0,7,1
5291,0,9,0,7,1
5293,0,9,0,7,1
5295,0,9,0,8,1
5297,0,10,0,8,1
5299,0,10,0,8,1
5301,0,10,0,8,1
5303,0,10,0,8,1
5305,0,10,0,8,1
5307,0,10,0,8,1
5309,0,10,0,8,1
5311,0,10,0,8,1
5313,0,10,0,8,1
5315,0,10,0,8,1
5317,0,10,0,8,1
5319,0,9,0,8,1
5321,0,9,0,8,1
5323,0,9,0,8,1
5325,0,10,0,8,1
5327,0,10,0,8,1
5329,0,10,0,8,1
5331,0,10,0,8,1
5333,0,10,0,8,1
5335,0,10,0,8,1
5337,0,10,0,8,1
5339,0,9,0,8,1
5341,0,9,0,8,1
5343,0,10,0,8,1
5345,0,10,0,8,1
5347,0,10,0,8,1
5349,1,10,0,8,1
5351,1,10,0,8,1
5353,1,10,0,8,1
5355,1,10,0,8,1
5357,1,10,0,8,1
5359,1,10,0,8,1
5361,1,10,0,8,1
5363,1,10,0,8,1
5365,1,9,0,8,1
5367,1,9,0,8,1
5369,1,9,0,8,1
5371,1,9,0,7,1
5373,1,10,0,8,1
5375,1,10,0,8,1
5377,1,10,0,8,1
5379,1,10,0,8,1
5381,1,10,0,8,1
5383,1,10,0,8,1
5385,1,10,0,8,1
5387,1,10,0,8,1
5389,1,10,0,8,1
5391,1,10,0,8,1
5393,1,10,0,8,1
5395,1,10,0,8,1
5397,1,9,0,8,1
5399,1,9,0,8,1
5401,1,9,0,8,1
5403,1,9,0,8,1
5405,1,9,0,8,1
5407,1,9,0,8,1
5409,1,10,0,8,1
5411,1,9,0,8,1
5413,1,9,0,8,1
5415,1,9,0,8,1
5417,1,9,0,7,1
5419,1,9,0,7,1
5421,1,9,0,7,1
5423,1,9,0,7,1
5425,1,9,0,7,1
5427,1,9,0,7,1
5429,1,9,0,7,1
5431,1,9,0,7,1
5433,1,9,0,7,1
5435,1,9,0,7,1
5437,1,9,0,7,1
5439,1,9,0,7,1
5441,1,9,0,7,1
5443,1,9,0,7,1
5445,1,9,0,8,1
5447,1,9,0,8,1
5449,1,9,0,8,1
5451,1,9,0,8,1
5453,1,9,0,8,1
5455,1,9,0,8,1
5457,1,9,0,8,1
5459,1,9,0,8,1
5461,1,9,0,8,1
5463,1,9,0,8,1
5465,1,9,0,8,1
5467,1,9,0,8,1
5469,1,9,0,8,1
5471,1,10,1,8,1
5473,1,10,1,8,1
5475,1,10,0,8,1
5477,1,10,0,8,1
5479,1,10,0,8,1
5481,1,10,0,8,1
5483,1,10,0,8,1
5485,1,10,0,8,1
5487,1,10,1,8,1
5489,1,10,1,8,1
5491,1,10,1,8,1
5493,1,10,1,8,1
5495,1,10,1,8,2
5497,1,10,1,8,2
5499,1,10,1,8,2
5501,1,10,1,8,2
5503,2,10,1,8,2
5505,2,10,1,8,1
5507,2,10,1,8,1
5509,2,10,1,8,1
5511,2,10,1,8,1
5513,2,10,1,8,1
5515,2,10,1,8,1
5517,2,10,1,8,1
5519,2,10,1,8,1
5521,2,9,1,8,1
5523,2,9,1,8,1
5525,2,10,1,8,2
5527,2,10,1,8,2
5529,2,10,1,8,1
5531,2,10,1,8,1
5533,2,10,1,8,1
5535,2,10,1,8,1
5537,2,10,1,8,1
5539,2,10,1,8,1
5541,2,10,1,8,1
5543,2,10,1,8,1
5545,2,10,1,8,1
5547,2,9,0,8,1
5549,1,9,0,8,1
5551,1,9,0,8,1
5553,1,9,0,8,1
5555,1,9,0,7,1
5557,1,9,0,7,1
5559,1,9,0,7,1
5561,1,9,0,8,1
5563,1,9,0,8,1
5565,1,9,0,8,1
5567,1,9,0,8,1
5569,1,9,0,8,1
5571,1,9,0,8,1
5573,1,9,0,8,1
5575,1,9,0,8,1
5577,1,9,0,8,1
5579,1,9,0,8,1
5581,1,9,0,8,1
5583,1,9,1,8,1
5585,1,9,0,8,1
5587,1,9,0,8,1
5589,1,9,1,8,1
5591,1,9,1,8,1
5593,1,9,1,8,1
5595,1,9,1,8,1
5597,1,9,1,8,1
5599,1,9,1,8,1
5601,1,10,1,8,1
5603,1,10,1,8,1
5605,1,10,1,8,1
5607,1,10,1,8,1
5609,1,10,1,8,1
5611,1,9,1,8,1
5613,1,10,1,8,1
5615,1,9,0,8,1
5617,1,9,0,8,1
5619,1,10,0,8,1
5621,1,10,0,8,1
5623,1,10,0,8,1
5625,1,10,0,8,1
5627,1,10,0,8,1
5629,1,10,0,8,1
5631,1,10,1,8,1
5633,1,10,1,8,1
5635,1,10,0,8,1
5637,1,10,0,8,1
5639,1,10,0,8,1
5641,1,10,0,8,1
5643,1,10,1,8,1
5645,1,10,0,8,1
5647,1,10,0,8,1
5649,1,10,1,8,1
5651,1,10,1,8,1
5653,1,10,1,8,1
5655,1,10,1,8,1
5657,1,10,1,8,1
5659,1,10,1,8,1
5661,1,10,1,8,1
5663,1,10,1,8,1
5665,1,9,1,8,1
5667,1,9,1,8,1
5669,1,9,1,8,1
5671,1,10,1,8,1
5673,1,9,1,8,1
5675,1,9,1,8,1
5677,1,9,1,8,1
5679,1,9,1,8,1
5681,1,9,1,8,1
5683,1,9,1,8,1
5685,1,9,1,8,1
5687,1,10,1,8,1
5689,1,10,1,8,1
5691,1,10,1,8,1
5693,1,10,1,8,1
5695,1,10,1,8,1
5697,1,10,0,8,1
5699,1,10,0,8,1
5701,1,10,0,8,1
5703,0,9,0,8,1
5705,0,9,0,8,1
5707,0,9,0,8,1
5709,0,9,1,8,1
5711,0,9,1,8,1
5713,0,10,1,8,1
5715,0,9,1,8,1
5717,0,10,1,8,1
5719,0,10,1,8,1
5721,0,10,1,8,1
5723,0,9,1,8,2
5725,0,9,1,8,2
5727,0,9,0,8,1
5729,0,9,0,8,1
5731,0,9,0,8,1
5733,0,9,0,8,1
5735,0,9,1,8,1
5737,0,9,1,8,1
5739,0,10,0,8,2
5741,0,10,1,8,2
5743,0,10,1,8,2
5745,0,10,1,8,2
5747,0,10,1,8,2
5749,0,10,1,8,2
5751,0,10,1,8,2
5753,0,10,1,8,2
5755,0,10,1,8,2
5757,0,10,1,8,2
5759,0,10,1,9,2
5761,0,10,1,9,2
5763,0,10,1,8,2
5765,0,10,1,8,2
5767,0,10,1,8,2
5769,0,10,1,8,2
5771,0,10,1,8,2
5773,0,10,1,8,2
5775,0,10,1,8,2
5777,0,10,1,9,2
5779,1,10,1,9,2
5781,1,10,1,9,2
5783,1,10,1,9,2
5785,1,10,1,9,2
5787,1,10,1,9,2
5789,1,10,1,9,2
5791,1,10,1,9,2
5793,1,10,1,8,2
5795,2,10,1,9,2
5797,2,10,1,9,2
5799,2,10,1,9,2
5801,2,10,1,9,2
5803,2,10,1,9,2
5805,2,10,1,9,2
5807,2,10,1,9,2
5809,2,10,1,9,2
5811,2,10,1,8,2
5813,2,10,1,8,2
5815,2,10,1,8,2
5817,2,10,1,8,2
5819,2,10,1,8,2
5821,2,10,1,8,2
5823,2,10,1,8,2
5825,2,10,1,8,2
5827,2,10,1,8,2
5829,2,10,1,8,2
5831,2,10,1,8,2
5833,2,10,1,8,2
5835,2,10,1,8,2
5837,2,10,1,8,2
5839,2,10,1,8,2
5841,2,10,1,8,2
5843,2,10,1,8,2
5845,2,10,1,8,2
5847,2,10,1,8,2
5849,2,10,1,8,2
5851,2,10,1,8,2
5853,2,10,1,8,2
5855,2,10,1,8,2
5857,2,10,1,8,2
5859,2,10,1,8,2
5861,2,10,1,8,2
5863,2,10,1,8,2
5865,2,10,1,8,2
5867,2,10,1,8,2
5869,2,10,1,8,2
5871,2,10,1,8,2
5873,2,10,1,8,2
5875,2,10,1,8,2
5877,2,10,1,8,2
5879,2,10,1,8,2
5881,2,10,1,8,2
5883,2,10,1,8,2
5885,2,10,1,8,2
5887,2,10,1,8,2
5889,2,10,1,8,1
5891,2,10,1,8,1
5893,2,10,1,8,1
5895,2,10,1,8,1
5897,2,10,1,8,1
5899,2,10,1,8,1
5901,2,10,1,8,1
5903,2,10,1,8,1
5905,2,10,1,8,1
5907,2,10,1,8,1
5909,2,10,0,8,1
5911,2,10,0,8,1
5913,2,10,0,8,1
5915,2,10,0,8,1
5917,2,10,0,8,1
5919,2,9,0,8,1
5921,2,10,0,8,1
5923,2,10,0,8,1
5925,2,10,0,8,1
5927,2,10,0,8,1
5929,2,10,0,8,2
5931,2,10,0,8,2
5933,2,10,0,8,2
5935,2,10,0,8,2
5937,2,10,0,8,1
5939,2,10,0,8,1
5941,2,10,0,8,1
5943,2,10,0,8,1
5945,2,10,0,8,1
5947,2,10,0,8,1
5949,2,10,0,8,1
5951,2,10,0,8,1
5953,2,10,0,8,1
5955,2,10,0,8,1
5957,2,10,0,8,1
5959,2,10,0,8,1
5961,2,10,0,8,1
5963,2,10,0,8,1
5965,2,10,0,8,1
5967,2,10,0,8,1
5969,2,10,0,8,1
5971,2,10,0,8,1
5973,2,10,0,8,1
5975,2,10,0,8,1
5977,3,10,0,8,1
5979,2,10,0,8,1
5981,2,10,0,8,1
5983,2,10,0,8,1
5985,2,9,0,8,1
5987,2,9,0,8,1
5989,2,9,0,8,1
5991,2,10,0,8,1
5993,2,9,0,7,1
5995,1,10,0,7,1
5997,1,9,0,7,1
5999,1,9,0,7,1
6001,1,9,0,7,1
6003,1,9,0,7,1
6005,1,9,0,7,1
6007,1,9,0,7,1
6009,1,9,0,7,1
6011,1,9,0,7,1
6013,1,9,0,7,1
6015,1,9,0,7,1
6017,1,9,0,7,1
6019,1,9,0,7,1
6021,1,9,0,7,1
6023,1,9,0,7,1
6025,2,9,0,7,1
6027,2,9,0,7,1
6029,2,9,0,7,1
6031,2,9,0,7,1
6033,2,9,0,7,1
6035,2,9,0,7,1
6037,2,9,0,7,1
6039,2,9,0,7,1
6041,2,9,0,7,1
6043,2,9,0,7,1
6045,2,9,0,7,1
6047,2,9,0,7,1
6049,2,9,0,7,1
6051,2,9,0,7,1
6053,2,9,0,7,1
6055,2,9,0,7,1
6057,2,9,0,7,1
6059,2,8,0,7,1
6061,2,8,0,7,1
6063,2,9,0,7,1
6065,2,9,0,7,1
6067,2,9,0,7,1
6069,2,9,0,7,1
6071,2,8,0,7,1
6073,2,8,0,7,1
6075,2,8,0,7,1
6077,2,8,0,7,1
6079,2,8,0,7,1
6081,2,8,0,7,1
6083,2,8,0,7,1
6085,2,8,0,7,1
6087,2,8,0,7,1
6089,2,8,0,7,1
6091,2,8,0,7,1
6093,2,8,0,7,1
6095,2,8,0,7,1
6097,2,8,0,7,1
6099,2,8,0,7,1
6101,2,8,0,7,1
6103,2,8,0,7,1
6105,2,8,0,7,1
6107,2,8,0,7,1
6109,2,8,0,7,1
6111,2,8,0,7,1
6113,2,8,0,7,1
6115,2,8,0,7,1
6117,2,8,0,7,1
6119,2,8,0,7,1
6121,2,8,0,7,1
6123,2,8,0,6,1
6125,2,8,0,7,1
6127,2,8,0,6,1
6129,2,8,0,6,1
6131,2,8,0,6,1
6133,2,8,0,6,1
6135,2,8,0,6,1
6137,2,8,0,6,1
6139,2,8,0,6,1
6141,2,8,0,6,1
6143,2,8,0,6,1
6145,2,8,0,6,1
6147,2,8,0,6,1
6149,2,8,0,6,1
6151,2,8,0,6,1
6153,2,8,0,6,1
6155,2,8,0,6,1
6157,2,8,0,6,1
6159,2,8,0,6,1
6161,2,8,0,6,1
6163,2,8,0,6,1
6165,2,8,0,6,1
6167,2,8,0,6,1
6169,2,8,0,6,1
6171,2,8,0,6,1
6173,2,8,0,6,1
6175,2,8,0,6,1
6177,1,8,0,6,1
6179,1,8,0,6,1
6181,1,8,0,6,1
6183,1,8,0,6,1
6185,1,8,0,6,1
6187,1,8,0,6,1
6189,1,8,0,6,1
6191,2,8,0,6,1
6193,2,8,0,6,1
6195,2,8,0,6,1
6197,2,8,0,6,1
6199,2,8,0,6,1
6201,2,8,0,6,1
6203,2,8,0,6,1
6205,2,8,0,6,1
6207,2,8,0,6,0
6209,2,8,0,6,0
6211,2,8,0,6,0
6213,2,7,0,6,0
6215,2,7,0,6,0
6217,2,7,0,6,0
6219,2,7,0,6,0
6221,2,7,0,6,0
6223,2,7,0,6,0
6225,1,7,0,6,0
6227,1,7,0,6,0
6229,1,7,0,6,0
6231,1,7,0,6,0
6233,1,7,0,6,0
6235,1,7,0,6,0
6237,1,7,0,6,0
6239,1,7,0,6,0
6241,1,7,0,6,0
6243,1,7,0,6,0
6245,1,7,0,6,0
6247,1,7,0,6,0
6249,1,7,0,6,0
6251,2,7,0,6,0
6253,2,7,0,6,0
6255,2,7,0,6,0
6257,2,7,0,6,0
6259,2,7,0,6,0
6261,2,7,0,6,0
6263,2,7,0,6,0
6265,2,7,0,6,0
6267,2,7,0,6,0
6269,2,7,0,6,0
6271,2,8,0,6,0
6273,2,8,0,6,1
6275,2,8,0,6,1
6277,2,8,0,6,1
6279,2,8,0,6,1
6281,2,8,0,6,1
6283,3,8,0,6,1
6285,3,8,0,6,1
6287,3,8,0,6,1
6289,3,8,0,6,1
6291,3,8,0,6,1
6293,3,8,0,6,1
6295,3,8,0,6,1
6297,3,8,0,6,1
6299,3,8,0,6,1
6301,3,8,0,6,1
6303,3,8,0,6,1
6305,3,8,0,6,1
6307,3,8,0,6,1
6309,3,8,0,6,1
6311,3,8,0,6,1
6313,3,8,0,6,1
6315,3,8,0,7,1
6317,3,8,0,6,1
6319,3,8,0,7,1
6321,3,8,0,7,1
6323,3,8,0,7,1
6325,3,8,0,7,1
6327,3,8,0,6,1
6329,3,8,0,7,1
6331,3,8,0,7,1
6333,3,8,0,7,1
6335,3,8,0,6,1
6337,4,8,0,6,1
6339,4,9,0,6,1
6341,4,9,0,6,1
6343,4,9,0,6,1
6345,4,8,0,7,1
6347,4,8,0,6,1
6349,4,8,0,6,1
6351,4,8,0,7,1
6353,4,8,0,7,1
6355,4,8,0,7,1
6357,4,8,0,7,1
6359,4,8,0,7,1
6361,4,8,0,7,1
6363,4,9,0,7,1
6365,4,9,0,7,1
6367,4,9,0,7,1
6369,4,8,0,7,1
6371,4,8,0,7,1
6373,4,8,0,7,1
6375,4,8,0,7,1
6377,4,8,0,7,1
6379,4,8,0,7,1
6381,4,9,0,7,1
6383,4,9,0,7,1
6385,4,9,0,7,1
6387,4,9,0,7,1
6389,4,9,0,7,1
6391,3,9,0,7,1
6393,3,8,0,7,1
6395,3,9,0,7,1
6397,3,9,0,7,1
6399,3,9,0,7,1
6401,3,9,0,7,1
6403,3,9,0,7,1
6405,3,9,0,7,1
6407,3,9,0,7,1
6409,3,9,0,7,1
6411,3,8,0,7,1
6413,3,9,0,7,1
6415,3,9,0,7,1
6417,3,9,0,7,1
6419,3,8,0,7,1
6421,3,8,0,7,1
6423,3,9,0,7,1
6425,3,9,0,7,1
6427,3,9,0,7,1
6429,3,9,0,7,1
6431,3,9,0,7,1
6433,3,9,0,7,1
6435,3,9,0,7,1
6437,3,8,0,7,1
6439,3,8,0,7,1
6441,3,8,0,7,1
6443,3,8,0,6,1
6445,3,8,0,6,1
6447,3,8,0,7,1
6449,3,8,0,7,1
6451,2,8,0,7,1
6453,2,8,0,7,1
6455,2,8,0,7,1
6457,2,8,0,7,1
6459,2,8,0,7,1
6461,2,8,0,7,1
6463,2,8,0,7,1
6465,2,8,0,7,1
6467,2,8,0,7,1
6469,2,8,0,7,1
6471,2,8,0,6,1
6473,2,8,0,6,1
6475,2,8,0,6,1
6477,2,8,0,6,1
6479,2,8,0,6,1
6481,2,8,0,6,0
6483,1,8,0,6,0
6485,1,8,0,6,0
6487,1,8,0,6,0
6489,1,8,0,6,0
6491,1,8,0,6,0
